no,name,tel,地址,type,remark,reservation,own_expense,division,notice,twd97x,twd97y,wgs84ax,wgs84ay
2.33E+09,雙溪區衛生所,2493-1211,新北市新基南路18號,衛生所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,一般西醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察653分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
2.33E+09,蘆洲區衛生所,2281-2011,新北市中央路58號,衛生所,如要接種，請先致電詢問疫苗庫存,現場,否,不分科(家醫科),接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察654分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,丁良文內科,8282-2809,新北市長安街30號,診所,如要接種，請先致電詢問疫苗庫存,現場,是,內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察655分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,人安診所,2288-1661,新北市民權路133號1樓,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,一般科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察656分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,上安診所,2282-5101,新北市長榮路381號,診所,如要接種，請先致電詢問疫苗庫存,現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察657分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,大安診所,8285-7182,新北市長安街283號,診所,如要接種，請先致電詢問疫苗庫存,現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察658分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,六福診所,8285-2066,新北市中正路45號1樓,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,一般/內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察659分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,弘一診所,8286-0000,新北市重陽街82號,診所,如要接種，請先致電詢問疫苗庫存,現場,否,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察660分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,本一診所,2283-6622,新北市長榮路43之1號,診所,如要接種，請先致電詢問疫苗庫存,網路、傳真、現場,是,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察661分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,民族骨科診所,8252-8707,新北市民族路87號,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,骨科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察662分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,民族診所,8285-7866,新北市民族路53號,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,一般科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察663分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,永全診所,2289-0332,新北市中山一路241號,診所,如要接種，請先致電詢問疫苗庫存,現場,是,內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察664分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
1.53E+09,全民醫院,2282-1576,新北市三民路7號,地區醫院,如要接種，請先致電詢問疫苗庫存,現場,否,家醫科、外科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察665分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,李明哲診所,2288-5110,新北市信義路246號1樓,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察666分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,杏東診所,2281-6090,新北市中正路9號,診所,如要接種，請先致電詢問疫苗庫存,網路、電話、傳真、現場,是,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察667分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
3.53E+09,兒樂吉診所,2281-2787,新北市民族路267號1樓,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察668分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,296968.74,2767206.41,121.465356,25.012172
