no,name,tel,地址,緯度,經度,type,remark,reservation,own_expense,division,notice,twd97x,twd97y,wgs84ax,wgs84ay,緯度,經度
3530000000.0,謝明宏小兒科診所,2981-6425,新北市三重區中華路57號,25.0621706,121.4837699,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察116分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,298787.51,2772756.1,121.483571,25.062217,25.0621706,121.4837699
3530000000.0,曜弘診所,2984-0101,新北市三重區重新路三段107號,25.0599256,121.4910155,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察117分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,299553.51,2772494.85,121.491154,25.059833,25.0599256,121.4910155
3530000000.0,簡修平診所,8982-5506,新北市三重區正義北路300號之3,25.0696489,121.4953021,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,胸腔科內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察118分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,299977.0,2773585.64,121.495391,25.069667,25.0696489,121.4953021
3530000000.0,蘇炫明外科診所,2287-9175,新北市三重區三和路四段161號1樓,25.0786102,121.4835731,診所,如要接種，請先致電詢問疫苗庫存,現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察119分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,298781.95,2774568.84,121.483581,25.078582,25.0786102,121.4835731
2330000000.0,三峽區衛生所,2671-1592,新北市三峽區光明路71號3樓,24.9284222,121.3761849,衛生所,如要接種，請先致電詢問疫苗庫存,現場,否,不分科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察120分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287988.67,2757888.16,121.376129,24.928296,24.9284222,121.3761849
3530000000.0,文化耳鼻喉科診所,8671-9555,新北市三峽區文化路127號,24.9359873,121.3698725,診所,如要接種，請先致電詢問疫苗庫存,現場,是,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察121分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287355.05,2758736.95,121.369878,24.935975,24.9359873,121.3698725
3530000000.0,北大小兒科診所,2671-8080,新北市三峽區大學路87號1樓,24.9417621,121.3758821,診所,如要接種，請先致電詢問疫苗庫存,現場,是,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察122分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287960.65,2759373.49,121.375892,24.941707,24.9417621,121.3758821
2730000000.0,台北榮譽國民之家,(02)2673-1201,新北市三峽區白雞路127號,24.9102458,121.3937264,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,否,內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察123分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287378.39,2756109.01,121.370039,24.912249,24.9102458,121.3937264
3530000000.0,永澄診所,(02)2673-2674,新北市三峽區光明路20號1樓,24.9308008,121.373406,診所,如要接種，請先致電詢問疫苗庫存,現場,否,小兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察124分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287706.52,2758173.91,121.373343,24.930883,24.9308008,121.373406
3530000000.0,安旭診所,(02)8672-3525,新北市三峽區文化路59號8樓-1,24.9360502,121.3723347,診所,如要接種，請先致電詢問疫苗庫存,電話,否,內科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察125分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287597.38,2758730.64,121.372278,24.935912,24.9360502,121.3723347
1130000000.0,行天宮醫療志業醫療財團法人恩主公醫院,(02)2672-3456分機,新北市三峽區復興路399號,24.9383661,121.3630686,區域醫院,如要接種，請先致電詢問疫苗庫存,網路、電話、現場,是,內外科、家醫科、婦產科、兒科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察126分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,286660.45,2759002.03,121.363008,24.938385,24.9383661,121.3630686
3530000000.0,杏宜診所,8672-3602,新北市三峽區大學路102號1樓,24.943632,121.3749954,診所,如要接種，請先致電詢問疫苗庫存,電話、現場,是,家醫科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察127分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287876.36,2759592.81,121.375063,24.943689,24.943632,121.3749954
3530000000.0,欣群耳鼻喉科診所,8671-9555,新北市三峽區文化路127號,24.9359873,121.3698725,診所,如要接種，請先致電詢問疫苗庫存,現場,是,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察128分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287355.05,2758736.95,121.369878,24.935975,24.9359873,121.3698725
3531092102.0,星龍耳鼻喉科診所,2671-1676,新北市三峽區國際一街5號1樓,24.94309,121.374561,診所,如要接種，請先致電詢問疫苗庫存,網路、電話、現場,否,耳鼻喉科,接種禁忌一、已知對疫苗的成份有過敏者，不予接種。二、過去注射曾經發生嚴重不良反應者，不予接種。接種注意事項一、 發燒或正患有急性中重疾病者，宜待病情穩定後再接種。二、 出生未滿6個月，因無使用效益及安全性等臨床資料，故不予接種。三、 先前接種本疫苗6週內曾發生Guillain-Barr? 症候群(GBS)者，宜請醫師評估。四、已知對「蛋」之蛋白質有嚴重過敏者，可在門/住診由熟悉處理過敏症狀之醫事人員提供接種，並於接種後觀察129分鐘，無不適症狀再離開。五、 其他經醫師評估不適合接種者，不予' ,287825.71,2759526.31,121.37456,24.94309,24.94309,121.374561
